,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
0,7615264703,Afternoon Run,2022-08-10T16:18:55Z,Run,7432.0,2489,3264,129.2,"[-26.114985588937998, 27.96591030433774]",garmin_push_9376500035
1,7606659734,Morning Run,2022-08-09T06:45:05Z,Run,5554.1,1943,2048,83.4,"[-26.127550564706326, 27.982460455968976]",garmin_push_9366085975
2,7603758055,Afternoon Run,2022-08-08T16:50:42Z,Run,9377.9,3155,3288,90.1,"[-26.150734405964613, 28.006538981571794]",garmin_push_9362706675
3,7595491614,Morning Run,2022-08-07T07:10:22Z,Run,5024.6,1748,1797,70.6,"[-26.0871016792953, 27.9554371163249]",garmin_push_9352779635
4,7585009270,Morning Run,2022-08-05T07:10:54Z,Run,6460.5,2111,2312,12.6,"[47.496136045083404, 19.066158151254058]",garmin_push_9340425722
5,7573782242,Morning Run,2022-08-03T06:50:21Z,Run,6016.8,2017,2495,15.7,"[47.495826752856374, 19.065537052229047]",garmin_push_9327220045
6,7546430934,Morning Run,2022-07-29T07:02:59Z,Run,7096.3,2335,2635,12.3,"[47.496118526905775, 19.06625211238861]",garmin_push_9294936227
7,7535145033,Morning Run,2022-07-27T05:58:50Z,Run,10584.5,3468,3797,31.7,"[47.49623939394951, 19.066355796530843]",garmin_push_9281725629
8,7533280473,Afternoon Walk,2022-07-26T16:13:38Z,Walk,4008.8,2535,2966,8.1,"[47.495941668748856, 19.06598389148712]",garmin_push_9279742305
9,7529342423,Morning Run,2022-07-26T05:58:18Z,Run,6036.5,2011,2663,24.4,"[47.49596823938191, 19.065880961716175]",garmin_push_9274953421
10,7490130470,Evening Run,2022-07-18T18:16:53Z,Run,7304.0,2430,2430,24.3,"[47.512104073539376, 19.085971461609006]",garmin_push_9228919356
11,7471765071,Morning Walk,2022-07-15T07:15:28Z,Run,3004.4,1368,1372,49.8,"[-26.087411055341363, 27.95549754984677]",garmin_push_9207002095
12,7468579364,Afternoon Run,2022-07-14T16:27:09Z,Run,10923.6,3566,4031,164.9,"[-26.088819801807404, 27.944960659369826]",garmin_push_9203356996
13,7462667075,Afternoon Run,2022-07-13T16:34:59Z,Run,6222.8,1983,1992,104.7,"[-26.087209722027183, 27.955433931201696]",garmin_push_9196410174
14,7457125646,Afternoon Run,2022-07-12T16:25:31Z,Run,11306.2,3565,3876,163.6,"[-26.088894233107567, 27.944893017411232]",garmin_push_9189886569
15,7451580412,Afternoon Run,2022-07-11T16:19:15Z,Run,10683.2,3267,3570,156.6,"[-26.08728968538344, 27.95542881824076]",garmin_push_9183320571
16,7438203970,Morning Run,2022-07-09T06:58:03Z,Run,10384.4,3405,3751,150.0,"[-26.0887991823256, 27.94486409984529]",garmin_push_9167609883
17,7430459710,Afternoon Run,2022-07-07T16:27:27Z,Run,8877.4,2947,3050,123.6,"[-26.088893143460155, 27.944809030741453]",garmin_push_9158527494
18,7424978793,Afternoon Run,2022-07-06T16:24:35Z,Run,5769.7,1845,2115,78.4,"[-26.086930437013507, 27.95553183183074]",garmin_push_9152133319
19,7419513591,Afternoon Run,2022-07-05T16:27:34Z,Run,10224.6,3395,3550,153.2,"[-26.088937567546964, 27.944831158965826]",garmin_push_9145761369
20,7414239654,Afternoon Run,2022-07-04T17:00:27Z,Run,5561.4,1873,1873,68.6,"[-26.087020793929696, 27.955423202365637]",garmin_push_9139616766
21,7406418391,Morning Run,2022-07-03T07:52:20Z,Run,11596.0,4146,5168,150.3,"[-26.126073338091373, 28.003925001248717]",garmin_push_9130466006
22,7406414141,Football,2022-07-02T08:14:27Z,Run,2334.6,1281,1736,0.0,[],garmin_push_9130459667
23,7393411773,Afternoon Run,2022-06-30T16:56:51Z,Run,8020.6,2708,2931,119.9,"[-26.088974196463823, 27.944730911403894]",garmin_push_9115388815
24,7385730360,Morning Run,2022-06-29T06:42:21Z,Run,10078.3,3390,3522,148.0,"[-26.086993468925357, 27.955499393865466]",garmin_push_9106258256
25,7376968816,Afternoon Run,2022-06-27T16:23:49Z,Run,8506.1,2820,3048,125.1,"[-26.087233442813158, 27.955446923151612]",garmin_push_9096205855
26,7369372811,Morning Run,2022-06-26T06:09:10Z,Run,21325.9,7215,7591,216.8,"[-26.1644394043833, 28.005366437137127]",garmin_push_9087164408
27,7360496819,Afternoon Run,2022-06-24T13:12:08Z,Run,7248.5,2348,2508,23.9,"[-33.90866565518081, 18.396473340690136]",garmin_push_9076948544
28,7356180163,Afternoon Run,2022-06-23T16:05:28Z,Run,6923.1,2131,2256,24.6,"[-33.9103932492435, 18.39528135024011]",garmin_push_9071923380
29,7356176776,Morning Walk,2022-06-23T07:49:27Z,Walk,3602.3,2294,2294,7.4,"[-33.906767489388585, 18.41881019063294]",garmin_push_9071919478
30,7350975405,Afternoon Run,2022-06-22T16:40:58Z,Run,10010.1,3211,3268,56.2,"[-33.910357374697924, 18.395355362445116]",garmin_push_9065875207
31,7345348160,Afternoon Run,2022-06-21T16:53:09Z,Run,7263.5,2490,2698,22.9,"[-33.91044261865318, 18.395261904224753]",garmin_push_9059364311
32,7343656229,Morning Walk,2022-06-21T07:47:47Z,Walk,3730.4,2295,2295,7.4,"[-33.9065872784704, 18.418840281665325]",garmin_push_9057332159
33,7335079061,Afternoon Run,2022-06-19T17:01:13Z,Run,1608.0,533,599,2.1,"[-33.90632400289178, 18.396463617682457]",garmin_push_9047314177
34,7335077985,Morning Run,2022-06-17T07:57:16Z,Run,4009.2,1349,1349,11.8,"[-34.12237560376525, 18.453584276139736]",garmin_push_9047312935
35,7317000668,Morning Run,2022-06-16T07:52:27Z,Run,18201.1,6137,7396,67.6,"[-33.91040850430727, 18.395275734364986]",garmin_push_9026117118
36,7313783013,Afternoon Weight Training,2022-06-15T16:12:00Z,WeightTraining,0.0,1997,1997,0,[],garmin_push_9022496753
37,7311366330,Morning Run,2022-06-15T07:41:31Z,Run,6054.9,1881,1916,21.5,"[-33.9102479070425, 18.395185712724924]",garmin_push_9019529560
38,7305496733,Morning Workout,2022-06-14T06:31:30Z,Workout,0.0,3594,3594,0,[],garmin_push_9012748643
39,7289111262,Morning Run,2022-06-11T08:17:27Z,Run,21211.6,6780,7387,111.9,"[-33.910367768257856, 18.395289815962315]",garmin_push_8993697044
40,7286594943,Afternoon Weight Training,2022-06-10T17:30:44Z,WeightTraining,0.0,3835,3835,0,[],garmin_push_8990735205
41,7286592704,Afternoon Walk,2022-06-09T16:28:50Z,Walk,4076.4,2576,3470,14.6,"[-33.910381849855185, 18.394384905695915]",garmin_push_8990732484
42,7275705473,Afternoon Run,2022-06-08T16:54:11Z,Run,7230.6,2206,2320,21.8,"[-33.910417472943664, 18.39526760391891]",garmin_push_8978029109
43,7273757621,Morning Walk,2022-06-08T08:07:23Z,Walk,3543.4,2255,2270,6.2,"[-33.906691716983914, 18.41888604685664]",garmin_push_8975539480
44,7270294036,Afternoon Activity,2022-06-07T17:06:43Z,WeightTraining,0.0,2024,2024,0,[],garmin_push_8971661508
45,7270291794,Morning Walk,2022-06-07T07:51:45Z,Walk,2859.7,1853,1853,6.2,"[-33.90673790127039, 18.41875118203461]",garmin_push_8971658753
46,7265399915,Afternoon Activity,2022-06-06T17:31:00Z,WeightTraining,0.0,4279,4279,0,[],garmin_push_8965958117
47,7259030143,Afternoon Run,2022-06-05T14:51:36Z,Run,1511.6,367,412,12.5,"[-33.91045829281211, 18.395332815125585]",garmin_push_8958392503
48,7258970684,Afternoon Run,2022-06-05T14:19:10Z,Run,5417.4,1565,1687,8.8,"[-33.90387103892863, 18.40016322210431]",garmin_push_8958323577
49,7251687343,Morning Run,2022-06-04T07:53:56Z,Run,17394.6,5745,6249,73.8,"[-33.91043649986386, 18.395296772941947]",garmin_push_8949954049
50,7251680882,Afternoon Activity,2022-06-03T17:31:44Z,WeightTraining,0.0,3654,3654,0,[],garmin_push_8949945361
51,7243650711,Afternoon Run,2022-06-02T16:43:49Z,Run,11352.8,3785,3906,49.9,"[-33.910428788512945, 18.39538394473493]",garmin_push_8940556526
52,7243620827,Morning Walk,2022-06-02T07:34:54Z,Walk,3552.9,2302,2345,6.2,"[-33.90649817883968, 18.41883617453277]",garmin_push_8940523466
53,7238061534,Afternoon Run,2022-06-01T17:15:46Z,Run,7800.5,2319,2377,31.3,"[-33.91034639440477, 18.395631965249777]",garmin_push_8934113873
54,7238057698,Morning Walk,2022-06-01T07:38:04Z,Walk,3543.8,2323,2367,7.4,"[-33.9066441077739, 18.418758558109403]",garmin_push_8934109134
55,7232711842,Afternoon Activity,2022-05-31T17:29:06Z,WeightTraining,0.0,3861,3861,0,[],garmin_push_8927870567
56,7232709267,Afternoon Walk,2022-05-31T14:56:52Z,Walk,3132.0,1989,2569,19.3,"[-33.910391656681895, 18.39541269466281]",garmin_push_8927867401
57,7230629402,Morning Walk,2022-05-31T07:39:34Z,Walk,3656.8,2358,2427,7.5,"[-33.906605215743184, 18.41879208572209]",garmin_push_8925332652
58,7227505507,Afternoon Activity,2022-05-30T17:27:00Z,WeightTraining,0.0,3931,3931,0,[],garmin_push_8921734115
59,7227502473,To work 🚶🏻‍♂️,2022-05-30T07:51:54Z,Walk,3601.6,2239,2239,7.4,"[-33.90652642585337, 18.418803233653307]",garmin_push_8921730658
60,7227498788,Morning Walk,2022-05-29T10:47:47Z,Walk,2849.9,1809,1918,6.2,"[-33.904726998880506, 18.420253386721015]",garmin_push_8921726324
61,7219938611,Morning Run,2022-05-29T09:03:49Z,Run,13059.1,4268,4337,56.8,"[-33.91044370830059, 18.39518889784813]",garmin_push_8912958344
62,7214385261,Morning Activity,2022-05-28T09:42:51Z,WeightTraining,0.0,957,957,0,[],garmin_push_8906622278
63,7214384737,Morning Run,2022-05-28T08:29:24Z,Run,11302.6,4064,4216,105.7,"[-33.91093757003546, 18.393878303468227]",garmin_push_8906621614
64,7212611771,Boxing,2022-05-27T17:30:23Z,WeightTraining,0.0,3831,3831,0,[],garmin_push_8904550141
65,7201136550,Afternoon Run,2022-05-25T17:09:29Z,Run,6010.9,2057,2111,35.4,"[-33.91055443324149, 18.395244302228093]",garmin_push_8891183777
66,7195863758,Boxing ,2022-05-24T17:25:34Z,WeightTraining,0.0,4524,4524,0,[],garmin_push_8885112220
67,7193467584,Morning Walk,2022-05-24T07:35:27Z,Walk,3628.0,2397,2694,6.7,"[-33.90663673169911, 18.418797282502055]",garmin_push_8882198165
68,7190654131,Boxing,2022-05-23T17:24:36Z,Workout,0.0,4233,4233,0,[],garmin_push_8879006573
69,7189873346,Walk to work ,2022-05-23T07:44:06Z,Walk,3588.0,2234,2234,6.2,"[-33.906665, 18.418714]",garmin_push_8878027010
70,7185749828,Afternoon Run,2022-05-22T17:07:35Z,Run,5732.5,1845,1914,18.9,"[-33.91041470691562, 18.395523251965642]",garmin_push_8873093957
71,7173903159,Afternoon Run,2022-05-20T15:27:35Z,Run,5000.7,1636,1754,63.1,"[-26.08717292547226, 27.955448599532247]",garmin_push_8859581259
72,7168209151,Afternoon Run,2022-05-19T13:07:27Z,Run,8544.4,2679,2926,114.2,"[-26.087382221594453, 27.95539948157966]",garmin_push_8852911535
73,7163731491,Afternoon Run,2022-05-18T17:00:35Z,Run,7615.9,2509,2536,96.2,"[-26.08765723183751, 27.955401241779327]",garmin_push_8847728695
74,7088114341,Turkey Run,2022-05-04T17:30:00Z,Run,5797.5,2051,3079,183.2,"[37.9165190923959, 27.3631027713418]",garmin_push_8760642953
75,7059403009,Afternoon Run,2022-04-29T13:32:13Z,Run,3174.9,874,944,28.0,"[-26.10339241102338, 27.96318970620632]",garmin_push_8727505378
76,7044510615,Afternoon Run,2022-04-26T17:06:51Z,Run,3401.4,992,992,57.5,"[-26.08713135123253, 27.95539839193225]",garmin_push_8710419005
77,7039286759,Afternoon Run,2022-04-25T17:28:52Z,Run,5175.6,1293,1425,35.7,"[-33.92445908859372, 18.377546332776546]",garmin_push_8704405337
78,7037025293,Morning Walk,2022-04-25T07:03:56Z,Walk,3410.8,2230,2230,0.0,"[-33.90085011720657, 18.403071658685803]",garmin_push_8701604518
79,7033181356,Lunch Activity,2022-04-24T12:26:16Z,WeightTraining,0.0,3611,3611,0,[],garmin_push_8697439881
80,7029060041,Afternoon Run,2022-04-23T17:26:50Z,Run,10824.1,3688,3822,21.7,"[-33.921080846339464, 18.382858196273446]",garmin_push_8692806909
81,7013172137,Afternoon Run,2022-04-20T17:44:18Z,Run,5006.0,1579,1633,35.9,"[-33.920751018449664, 18.38102708570659]",garmin_push_8674675705
82,7010459204,Morning Run,2022-04-20T06:32:23Z,Run,3700.6,1225,1405,4.7,"[-33.92065999098122, 18.381225485354662]",garmin_push_8671360681
83,7007968031,Evening Run,2022-04-19T18:26:17Z,Run,5130.3,1998,1998,38.9,"[-33.920753952115774, 18.380953995510936]",garmin_push_8668685378
84,6989260740,Two Oceans Half 🏃‍♂️,2022-04-16T06:34:07Z,Run,21187.7,6070,6070,337.6,"[-33.9585140068084, 18.462899001315236]",garmin_push_8647370360
85,6983737580,Morning Run,2022-04-15T07:08:01Z,Run,3446.2,1157,1379,29.6,"[-33.92075604759157, 18.38097025640309]",garmin_push_8641037190
86,6977109283,Evening Run,2022-04-13T18:42:10Z,Run,5009.6,1381,1381,38.2,"[-33.92312309704721, 18.377608275040984]",garmin_push_8633605161
87,6970699574,Afternoon Run,2022-04-12T17:22:45Z,Run,10158.8,3126,3182,73.6,"[-33.92081815749407, 18.380981907248497]",garmin_push_8626205156
88,6965556796,Evening Run,2022-04-11T18:06:34Z,Run,5790.6,1704,1723,39.3,"[-33.92075386829674, 18.381028091534972]",garmin_push_8620196804
89,6964169136,Afternoon Activity,2022-04-11T13:05:23Z,WeightTraining,0.0,1208,1208,0,[],garmin_push_8618506448
90,6963132690,Morning Run,2022-04-11T06:47:54Z,Run,3822.7,1258,1344,6.3,"[-33.920566365122795, 18.381225652992725]",garmin_push_8617181592
91,6957708315,Morning Run,2022-04-10T08:59:14Z,Run,11152.7,3233,3257,75.2,"[-33.92079493962228, 18.380905212834477]",garmin_push_8611227497
92,6955345896,Evening Run,2022-04-09T18:16:14Z,Run,3347.4,1096,1164,30.1,"[-33.92072436399758, 18.38103379122913]",garmin_push_8608557903
93,6950016755,Afternoon Run,2022-04-08T16:49:30Z,Run,9593.5,2896,3117,12.8,"[-33.920668959617615, 18.381155161187053]",garmin_push_8602498734
94,6941908636,Running Late Club 🏃‍♂️,2022-04-06T18:35:35Z,Run,5023.6,1304,1304,37.9,"[-33.92309828661382, 18.37768731638789]",garmin_push_8593177067
95,6938407431,Morning Run,2022-04-06T06:43:27Z,Run,3026.0,962,966,4.3,"[-33.92071564681828, 18.38098308071494]",garmin_push_8588919644
96,6930723934,Afternoon Run,2022-04-04T16:45:49Z,Run,14379.8,4449,4703,292.2,"[-33.92128427512944, 18.38015377521515]",garmin_push_8580207959
97,6928703920,Morning Run,2022-04-04T06:35:38Z,Run,5050.9,1663,1874,10.4,"[-33.92082201316953, 18.380882078781724]",garmin_push_8577627890
98,6928703247,Morning Walk,2022-04-03T07:55:38Z,Walk,2537.1,1940,2606,20.0,"[-34.19316362589598, 18.431574320420623]",garmin_push_8577626879
99,6918826055,Morning Walk,2022-04-02T07:04:28Z,Walk,7034.8,5404,7879,129.8,"[-34.1398835554719, 18.430463634431362]",garmin_push_8566562428
100,6914658165,Morning Walk,2022-04-01T08:08:27Z,Walk,4495.2,2857,2982,0.0,"[-33.9008227083832, 18.403068808838725]",garmin_push_8561630418
101,6914656767,Morning Run,2022-04-01T06:46:43Z,Run,5012.2,1650,1726,4.7,"[-33.92096584662795, 18.38056775741279]",garmin_push_8561628587
102,6912106895,Evening Walk,2022-03-31T18:04:01Z,Walk,4606.9,2913,3603,99.7,"[-33.9211274497211, 18.381405360996723]",garmin_push_8558721052
103,6911352793,Afternoon Activity,2022-03-31T14:00:03Z,WeightTraining,0.0,1824,1824,0,[],garmin_push_8557800511
104,6908386890,Track Run,2022-03-30T18:55:00Z,Run,6461.7,2537,2824,76.3,"[-33.90538816340268, 18.408110858872533]",garmin_push_8554404768
105,6902320678,Evening Run,2022-03-29T18:06:45Z,Run,6106.0,1846,1870,40.3,"[-33.9207526948303, 18.380920216441154]",garmin_push_8547417231
106,6902316893,Afternoon Activity,2022-03-29T15:09:46Z,WeightTraining,0.0,1538,1538,0,[],garmin_push_8547412677
107,6896538113,Afternoon Run,2022-03-28T16:02:06Z,Run,8048.2,2566,2579,97.0,"[-33.920712880790234, 18.380949553102255]",garmin_push_8540618670
108,6889881237,Chapman’s Peak Hike,2022-03-27T07:42:11Z,Hike,5302.7,7007,11564,432.5,"[-34.077278, 18.364724]",garmin_push_8532920608
109,6886454799,Afternoon Run,2022-03-26T17:39:23Z,Run,7015.0,2316,2539,91.6,"[-33.92019965685904, 18.38191925548017]",garmin_push_8528796817
110,6883300068,Morning Run,2022-03-26T08:13:12Z,Run,6012.6,1835,1884,41.9,"[-33.92054063268006, 18.381319111213088]",garmin_push_8525283170
111,6875898706,Evening Run,2022-03-24T18:09:28Z,Run,6080.5,1753,1814,46.0,"[-33.922784216701984, 18.37742043659091]",garmin_push_8516868028
112,6875895147,Morning Activity,2022-03-24T06:56:05Z,WeightTraining,0.0,1955,1955,0,[],garmin_push_8516863756
113,6871192710,Evening Run,2022-03-23T18:49:47Z,Run,5053.3,1264,1264,38.4,"[-33.923086216673255, 18.377584721893072]",garmin_push_8511511270
114,6865587140,Afternoon Run,2022-03-22T17:56:23Z,Run,7401.3,2513,2537,29.5,"[-33.910862132906914, 18.41525441966951]",garmin_push_8505197269
115,6862928287,Lion’s Head ⬇️,2022-03-21T08:38:26Z,Hike,2303.9,2050,3373,0.0,"[-33.936948, 18.394808]",garmin_push_8502095677
116,6862925483,Lion’s Head ⬆️,2022-03-21T07:13:02Z,Hike,2238.2,2334,3380,344.8,"[-33.935145, 18.389145]",garmin_push_8502092235
117,6862922330,Afternoon Activity,2022-03-20T15:57:04Z,Golf,5115.9,4023,10141,57.7,"[-33.900554152205586, 18.408603547140956]",garmin_push_8502088401
118,6862916301,Afternoon Activity,2022-03-17T16:55:34Z,WeightTraining,0.0,935,935,0,[],garmin_push_8502080838
119,6834355633,Afternoon Run,2022-03-16T17:57:18Z,Run,10470.7,3083,4800,42.0,"[-33.922940539196134, 18.377501908689737]",garmin_push_8469560084
120,6828487192,Afternoon Walk,2022-03-15T17:53:53Z,Walk,2122.5,1205,2362,8.7,"[-33.90921173617244, 18.413078896701336]",garmin_push_8462779005
121,6828485204,Afternoon Activity,2022-03-15T15:21:28Z,WeightTraining,0.0,1476,1476,0,[],garmin_push_8462776732
122,6823450947,Evening Run,2022-03-14T18:27:04Z,Run,6678.8,1967,2048,16.0,"[-33.91116228885949, 18.4151478856802]",garmin_push_8456965824
123,6815612853,Morning Activity,2022-03-13T08:39:06Z,WeightTraining,0.0,1835,1835,0,[],garmin_push_8447675527
124,6810326400,Morning Run,2022-03-12T07:41:18Z,Run,15023.9,4897,5284,56.1,"[-33.91118751838803, 18.41571223922074]",garmin_push_8441663050
125,6810323599,Afternoon Activity,2022-03-11T15:16:38Z,WeightTraining,0.0,1776,1776,0,[],garmin_push_8441659188
126,6803097722,Afternoon Run,2022-03-10T17:56:33Z,Run,5017.5,1546,1546,5.0,"[-33.919015461578965, 18.383347615599632]",garmin_push_8433305451
127,6803096178,Morning Activity,2022-03-10T07:00:33Z,WeightTraining,0.0,1832,1832,0,[],garmin_push_8433303577
128,6798138131,Evening Run,2022-03-09T18:08:11Z,Run,6021.6,1862,2196,18.1,"[-33.901850413531065, 18.39832389727235]",garmin_push_8427621039
129,6793513382,Evening Run,2022-03-08T18:41:42Z,Run,5660.0,1558,1995,46.2,"[-33.924298491328955, 18.377565443515778]",garmin_push_8422352813
130,6790219032,Morning Run,2022-03-08T06:19:17Z,Run,5527.6,1862,1937,15.9,"[-33.91106564551592, 18.41534192673862]",garmin_push_8418400367
131,6788154475,Afternoon Walk,2022-03-07T17:04:47Z,Walk,3788.7,2225,2688,20.7,"[-33.911504270508885, 18.41492702253163]",garmin_push_8416163046
132,6785542929,Morning Run,2022-03-07T06:29:42Z,Run,5118.9,1681,1708,15.4,"[-33.91093421727419, 18.41542256064713]",garmin_push_8412890400
133,6779972509,Morning Walk,2022-03-06T08:55:58Z,Walk,2515.3,1561,1561,5.1,"[-33.91168272122741, 18.39283911511302]",garmin_push_8406725503
134,6779969602,Morning Run,2022-03-06T07:29:21Z,Run,5731.5,1736,1783,4.4,"[-33.924005879089236, 18.377760909497738]",garmin_push_8406721272
135,6777427831,Afternoon Activity,2022-03-05T16:30:54Z,WeightTraining,0.0,2879,2879,0,[],garmin_push_8403937346
136,6772111320,Afternoon Run,2022-03-04T17:22:13Z,Run,5044.2,1445,3133,8.9,"[-33.90788270160556, 18.41110453940928]",garmin_push_8397909114
137,6771389876,Lunch Activity,2022-03-04T12:42:03Z,Golf,7584.4,4731,11064,85.2,"[-33.911396227777004, 18.415147215127945]",garmin_push_8397045354
138,6769852996,Morning Run,2022-03-04T06:26:06Z,Run,5234.1,1675,1791,15.5,"[-33.91086699441075, 18.415455585345626]",garmin_push_8395138462
139,6767099236,Afternoon Walk,2022-03-03T16:37:11Z,Walk,4992.0,3050,4972,21.4,"[-33.91140779480338, 18.415006063878536]",garmin_push_8392114457
140,6764857287,Morning Run,2022-03-03T06:30:29Z,Run,5177.9,1672,1901,22.7,"[-33.910934552550316, 18.4153981693089]",garmin_push_8389418695
141,6762043841,Afternoon Run,2022-03-02T17:40:01Z,Run,6016.7,1889,1900,18.8,"[-33.91146051697433, 18.415893288329244]",garmin_push_8386338627
142,6736758998,Afternoon Walk,2022-02-25T13:20:18Z,Walk,2082.1,1287,1287,17.5,"[-33.9113637059927, 18.415046632289886]",garmin_push_8357566911
143,6734401926,Morning Run,2022-02-25T06:47:06Z,Run,5247.4,1715,1977,14.5,"[-33.91078074462712, 18.415214521810412]",garmin_push_8354723941
144,6732343182,Afternoon Run,2022-02-24T17:10:00Z,Run,5084.3,1810,1810,0,[],
145,6727749489,RLC run ,2022-02-23T18:57:38Z,Run,4350.5,1152,1740,43.9,"[-33.92592583782971, 18.41299843043089]",garmin_push_8347289421
146,6727742829,Morning Activity,2022-02-23T06:56:22Z,WeightTraining,0.0,1008,1008,0,[],garmin_push_8347281056
147,6722033257,Afternoon Walk,2022-02-22T15:39:55Z,Walk,8875.9,5661,10937,21.8,"[-33.91137661412358, 18.415111508220434]",garmin_push_8340774054
148,6719406129,Morning Run,2022-02-22T06:50:54Z,Run,7396.7,2258,2407,13.8,"[-33.91094754450023, 18.415445694699883]",garmin_push_8337631627
149,6717163174,Evening Run,2022-02-21T18:24:38Z,Run,7020.9,1919,2263,31.9,"[-33.96316629834473, 18.373382119461894]",garmin_push_8335256053
150,6704505849,Morning Walk,2022-02-19T07:41:17Z,Walk,2868.9,1694,1694,41.7,"[-26.093171685934067, 27.95004453510046]",garmin_push_8320914372
151,6699976574,Morning Activity,2022-02-18T05:00:41Z,WeightTraining,0.0,2482,2482,0,[],garmin_push_8315519363
152,6694989704,Morning Activity,2022-02-17T05:01:37Z,WeightTraining,0.0,3190,3190,0,[],garmin_push_8310010994
153,6694989291,Afternoon Run,2022-02-16T16:46:00Z,Run,3201.8,1051,1055,40.5,"[-26.086891628801823, 27.955594277009368]",garmin_push_8310010468
154,6690059113,Morning Activity,2022-02-16T05:00:41Z,WeightTraining,0.0,3116,3116,0,[],garmin_push_8304359948
155,6684854886,Morning Activity,2022-02-15T05:00:25Z,WeightTraining,0.0,3385,3385,0,[],garmin_push_8298455386
156,6680334287,Morning Activity,2022-02-14T05:00:57Z,WeightTraining,0.0,3746,3746,0,[],garmin_push_8293101905
157,6674887004,Morning Run,2022-02-13T06:05:52Z,Run,20917.4,6841,6887,262.2,"[-26.164370169863105, 28.00537490285933]",garmin_push_8287006252
158,6667170613,Afternoon Walk,2022-02-11T17:28:13Z,Walk,10164.4,5168,5168,156.4,"[-26.035462617874146, 28.005582187324762]",garmin_push_8278491943
159,6664442327,Morning Activity,2022-02-11T05:00:05Z,WeightTraining,0.0,2927,2927,0,[],garmin_push_8275196269
160,6659307143,Morning Activity,2022-02-10T05:02:55Z,WeightTraining,0.0,3023,3023,0,[],garmin_push_8269384956
161,6656379629,Afternoon Run,2022-02-09T17:16:59Z,Run,8257.1,2463,2614,110.9,"[-26.05293176136911, 27.98439416103065]",garmin_push_8266196775
162,6648390079,Morning Activity,2022-02-08T05:01:00Z,WeightTraining,0.0,3408,3408,0,[],garmin_push_8257048952
163,6645408555,Afternoon Run,2022-02-07T16:41:30Z,Run,5363.9,1580,1593,59.6,"[-26.08692959882319, 27.95537006109953]",garmin_push_8253747951
164,6643504479,Morning Activity,2022-02-07T05:00:23Z,WeightTraining,0.0,3330,3330,0,[],garmin_push_8251404334
165,6641179040,Afternoon Run,2022-02-06T17:18:16Z,Run,8157.2,2362,2396,122.2,"[-26.087030097842216, 27.95551573857665]",garmin_push_8248923787
166,6639542836,Morning Walk,2022-02-06T07:47:37Z,Walk,5453.5,4172,4277,96.5,"[-25.959500782191753, 27.858216762542725]",garmin_push_8247187474
167,6634268944,Afternoon Run,2022-02-05T13:18:09Z,Run,6642.4,2274,2434,62.0,"[-26.14953805692494, 28.006156096234918]",garmin_push_8241315730
168,6625724505,Afternoon Run,2022-02-03T17:33:01Z,Run,5728.1,1692,1715,67.6,"[-26.053013149648905, 27.984404554590583]",garmin_push_8231681631
169,6623490567,Morning Activity,2022-02-03T05:00:26Z,WeightTraining,0.0,3043,3043,0,[],garmin_push_8229034923
170,6618261245,Morning Activity,2022-02-02T04:59:53Z,WeightTraining,0.0,3428,3428,0,[],garmin_push_8223141999
171,6615339936,Afternoon Run,2022-02-01T17:37:47Z,Run,7010.4,2053,2078,90.1,"[-26.05305061675608, 27.984818117693067]",garmin_push_8220046959
172,6612943220,Morning Activity,2022-02-01T05:00:14Z,WeightTraining,0.0,2914,2914,0,[],garmin_push_8217203647
173,6608277947,Morning Activity,2022-01-31T05:01:24Z,WeightTraining,0.0,3390,3390,0,[],garmin_push_8211806015
174,6606101673,Morning Walk,2022-01-29T07:37:31Z,Walk,6743.8,4681,4681,88.5,"[-26.114271031692624, 28.018252858892083]",garmin_push_8209500056
175,6594962589,Afternoon Run,2022-01-28T17:18:20Z,Run,5009.0,1322,1324,45.3,"[-26.051221853122115, 27.986749224364758]",garmin_push_8197277580
176,6592746329,Morning Activity,2022-01-28T04:59:55Z,WeightTraining,0.0,2536,2536,0,[],garmin_push_8194616501
177,6587875045,Morning Activity,2022-01-27T05:09:40Z,WeightTraining,0.0,3005,3005,0,[],garmin_push_8189164572
178,6583004617,Morning Activity,2022-01-26T05:46:30Z,Golf,4594.0,3611,6758,71.5,"[-26.11430942080915, 27.964148679748178]",garmin_push_8183717069
179,6577398206,Morning Activity,2022-01-25T05:00:37Z,WeightTraining,0.0,3553,3553,0,[],garmin_push_8177438519
180,6574585041,Afternoon Walk,2022-01-24T16:45:19Z,Walk,4361.4,2736,2736,71.3,"[-26.093086106702685, 27.950032548978925]",garmin_push_8174393059
181,6572495675,Morning Activity,2022-01-24T05:00:31Z,WeightTraining,0.0,2873,2873,0,[],garmin_push_8171820733
182,6566665575,Morning Walk,2022-01-23T06:12:31Z,Walk,4047.8,2470,2470,51.8,"[-26.093205884099007, 27.950009498745203]",garmin_push_8165538569
183,6563854029,Morning Run,2022-01-22T07:44:32Z,Run,4670.4,3797,4138,0.0,"[-26.164406212046742, 28.00457593984902]",garmin_push_8162572000
184,6556692313,Morning Run,2022-01-21T05:46:23Z,Run,5176.0,1585,1596,60.3,"[-26.08721944503486, 27.955568376928568]",garmin_push_8154455369
